stage_index,head,gap_index,gap,survivor
70,353,60,4,743
70,353,61,8,751
70,353,62,6,757
70,353,63,4,761
70,353,64,8,769
70,353,65,4,773
70,353,66,14,787
70,353,67,10,797
70,353,68,12,809
70,353,69,2,811
70,353,70,10,821
70,353,71,2,823
70,353,72,4,827
70,353,73,2,829
70,353,74,10,839
70,353,75,14,853
70,353,76,4,857
70,353,77,2,859
70,353,78,4,863
70,353,79,14,877
70,353,80,4,881
70,353,81,2,883
70,353,82,4,887
70,353,83,20,907
70,353,84,4,911
70,353,85,8,919
70,353,86,10,929
70,353,87,8,937
70,353,88,4,941
70,353,89,6,947
70,353,90,6,953
70,353,91,14,967
70,353,92,4,971
70,353,93,6,977
70,353,94,6,983
70,353,95,8,991
70,353,96,6,997
70,353,97,12,1009
70,353,98,4,1013
70,353,99,6,1019
71,359,0,8,367
71,359,1,6,373
71,359,2,6,379
71,359,3,4,383
71,359,4,6,389
71,359,5,8,397
71,359,6,4,401
71,359,7,8,409
71,359,8,10,419
71,359,9,2,421
71,359,10,10,431
71,359,11,2,433
71,359,12,6,439
71,359,13,4,443
71,359,14,6,449
71,359,15,8,457
71,359,16,4,461
71,359,17,2,463
71,359,18,4,467
71,359,19,12,479
71,359,20,8,487
71,359,21,4,491
71,359,22,8,499
71,359,23,4,503
71,359,24,6,509
71,359,25,12,521
71,359,26,2,523
71,359,27,18,541
71,359,28,6,547
71,359,29,10,557
71,359,30,6,563
71,359,31,6,569
71,359,32,2,571
71,359,33,6,577
71,359,34,10,587
71,359,35,6,593
71,359,36,6,599
71,359,37,2,601
71,359,38,6,607
71,359,39,6,613
71,359,40,4,617
71,359,41,2,619
71,359,42,12,631
71,359,43,10,641
71,359,44,2,643
71,359,45,4,647
71,359,46,6,653
71,359,47,6,659
71,359,48,2,661
71,359,49,12,673
71,359,50,4,677
71,359,51,6,683
71,359,52,8,691
71,359,53,10,701
71,359,54,8,709
71,359,55,10,719
71,359,56,8,727
71,359,57,6,733
71,359,58,6,739
71,359,59,4,743
71,359,60,8,751
71,359,61,6,757
71,359,62,4,761
71,359,63,8,769
71,359,64,4,773
71,359,65,14,787
71,359,66,10,797
71,359,67,12,809
71,359,68,2,811
71,359,69,10,821
71,359,70,2,823
71,359,71,4,827
71,359,72,2,829
71,359,73,10,839
71,359,74,14,853
71,359,75,4,857
71,359,76,2,859
71,359,77,4,863
71,359,78,14,877
71,359,79,4,881
71,359,80,2,883
71,359,81,4,887
71,359,82,20,907
71,359,83,4,911
71,359,84,8,919
71,359,85,10,929
71,359,86,8,937
71,359,87,4,941
71,359,88,6,947
71,359,89,6,953
71,359,90,14,967
71,359,91,4,971
71,359,92,6,977
71,359,93,6,983
71,359,94,8,991
71,359,95,6,997
71,359,96,12,1009
71,359,97,4,1013
71,359,98,6,1019
71,359,99,2,1021
72,367,0,6,373
72,367,1,6,379
72,367,2,4,383
72,367,3,6,389
72,367,4,8,397
72,367,5,4,401
72,367,6,8,409
72,367,7,10,419
72,367,8,2,421
72,367,9,10,431
72,367,10,2,433
72,367,11,6,439
72,367,12,4,443
72,367,13,6,449
72,367,14,8,457
72,367,15,4,461
72,367,16,2,463
72,367,17,4,467
72,367,18,12,479
72,367,19,8,487
72,367,20,4,491
72,367,21,8,499
72,367,22,4,503
72,367,23,6,509
72,367,24,12,521
72,367,25,2,523
72,367,26,18,541
72,367,27,6,547
72,367,28,10,557
72,367,29,6,563
72,367,30,6,569
72,367,31,2,571
72,367,32,6,577
72,367,33,10,587
72,367,34,6,593
72,367,35,6,599
72,367,36,2,601
72,367,37,6,607
72,367,38,6,613
72,367,39,4,617
72,367,40,2,619
72,367,41,12,631
72,367,42,10,641
72,367,43,2,643
72,367,44,4,647
72,367,45,6,653
72,367,46,6,659
72,367,47,2,661
72,367,48,12,673
72,367,49,4,677
72,367,50,6,683
72,367,51,8,691
72,367,52,10,701
72,367,53,8,709
72,367,54,10,719
72,367,55,8,727
72,367,56,6,733
72,367,57,6,739
72,367,58,4,743
72,367,59,8,751
72,367,60,6,757
72,367,61,4,761
72,367,62,8,769
72,367,63,4,773
72,367,64,14,787
72,367,65,10,797
72,367,66,12,809
72,367,67,2,811
72,367,68,10,821
72,367,69,2,823
72,367,70,4,827
72,367,71,2,829
72,367,72,10,839
72,367,73,14,853
72,367,74,4,857
72,367,75,2,859
72,367,76,4,863
72,367,77,14,877
72,367,78,4,881
72,367,79,2,883
72,367,80,4,887
72,367,81,20,907
72,367,82,4,911
72,367,83,8,919
72,367,84,10,929
72,367,85,8,937
72,367,86,4,941
72,367,87,6,947
72,367,88,6,953
72,367,89,14,967
72,367,90,4,971
72,367,91,6,977
72,367,92,6,983
72,367,93,8,991
72,367,94,6,997
72,367,95,12,1009
72,367,96,4,1013
72,367,97,6,1019
72,367,98,2,1021
72,367,99,10,1031
73,373,0,6,379
73,373,1,4,383
73,373,2,6,389
73,373,3,8,397
73,373,4,4,401
73,373,5,8,409
73,373,6,10,419
73,373,7,2,421
73,373,8,10,431
73,373,9,2,433
73,373,10,6,439
73,373,11,4,443
73,373,12,6,449
73,373,13,8,457
73,373,14,4,461
73,373,15,2,463
73,373,16,4,467
73,373,17,12,479
73,373,18,8,487
73,373,19,4,491
73,373,20,8,499
73,373,21,4,503
73,373,22,6,509
73,373,23,12,521
73,373,24,2,523
73,373,25,18,541
73,373,26,6,547
73,373,27,10,557
73,373,28,6,563
73,373,29,6,569
73,373,30,2,571
73,373,31,6,577
73,373,32,10,587
73,373,33,6,593
73,373,34,6,599
73,373,35,2,601
73,373,36,6,607
73,373,37,6,613
73,373,38,4,617
73,373,39,2,619
73,373,40,12,631
73,373,41,10,641
73,373,42,2,643
73,373,43,4,647
73,373,44,6,653
73,373,45,6,659
73,373,46,2,661
73,373,47,12,673
73,373,48,4,677
73,373,49,6,683
73,373,50,8,691
73,373,51,10,701
73,373,52,8,709
73,373,53,10,719
73,373,54,8,727
73,373,55,6,733
73,373,56,6,739
73,373,57,4,743
73,373,58,8,751
73,373,59,6,757
73,373,60,4,761
73,373,61,8,769
73,373,62,4,773
73,373,63,14,787
73,373,64,10,797
73,373,65,12,809
73,373,66,2,811
73,373,67,10,821
73,373,68,2,823
73,373,69,4,827
73,373,70,2,829
73,373,71,10,839
73,373,72,14,853
73,373,73,4,857
73,373,74,2,859
73,373,75,4,863
73,373,76,14,877
73,373,77,4,881
73,373,78,2,883
73,373,79,4,887
73,373,80,20,907
73,373,81,4,911
73,373,82,8,919
73,373,83,10,929
73,373,84,8,937
73,373,85,4,941
73,373,86,6,947
73,373,87,6,953
73,373,88,14,967
73,373,89,4,971
73,373,90,6,977
73,373,91,6,983
73,373,92,8,991
73,373,93,6,997
73,373,94,12,1009
73,373,95,4,1013
73,373,96,6,1019
73,373,97,2,1021
73,373,98,10,1031
73,373,99,2,1033
74,379,0,4,383
74,379,1,6,389
74,379,2,8,397
74,379,3,4,401
74,379,4,8,409
74,379,5,10,419
74,379,6,2,421
74,379,7,10,431
74,379,8,2,433
74,379,9,6,439
74,379,10,4,443
74,379,11,6,449
74,379,12,8,457
74,379,13,4,461
74,379,14,2,463
74,379,15,4,467
74,379,16,12,479
74,379,17,8,487
74,379,18,4,491
74,379,19,8,499
74,379,20,4,503
74,379,21,6,509
74,379,22,12,521
74,379,23,2,523
74,379,24,18,541
74,379,25,6,547
74,379,26,10,557
74,379,27,6,563
74,379,28,6,569
74,379,29,2,571
74,379,30,6,577
74,379,31,10,587
74,379,32,6,593
74,379,33,6,599
74,379,34,2,601
74,379,35,6,607
74,379,36,6,613
74,379,37,4,617
74,379,38,2,619
74,379,39,12,631
74,379,40,10,641
74,379,41,2,643
74,379,42,4,647
74,379,43,6,653
74,379,44,6,659
74,379,45,2,661
74,379,46,12,673
74,379,47,4,677
74,379,48,6,683
74,379,49,8,691
74,379,50,10,701
74,379,51,8,709
74,379,52,10,719
74,379,53,8,727
74,379,54,6,733
74,379,55,6,739
74,379,56,4,743
74,379,57,8,751
74,379,58,6,757
74,379,59,4,761
74,379,60,8,769
74,379,61,4,773
74,379,62,14,787
74,379,63,10,797
74,379,64,12,809
74,379,65,2,811
74,379,66,10,821
74,379,67,2,823
74,379,68,4,827
74,379,69,2,829
74,379,70,10,839
74,379,71,14,853
74,379,72,4,857
74,379,73,2,859
74,379,74,4,863
74,379,75,14,877
74,379,76,4,881
74,379,77,2,883
74,379,78,4,887
74,379,79,20,907
74,379,80,4,911
74,379,81,8,919
74,379,82,10,929
74,379,83,8,937
74,379,84,4,941
74,379,85,6,947
74,379,86,6,953
74,379,87,14,967
74,379,88,4,971
74,379,89,6,977
74,379,90,6,983
74,379,91,8,991
74,379,92,6,997
74,379,93,12,1009
74,379,94,4,1013
74,379,95,6,1019
74,379,96,2,1021
74,379,97,10,1031
74,379,98,2,1033
74,379,99,6,1039
75,383,0,6,389
75,383,1,8,397
75,383,2,4,401
75,383,3,8,409
75,383,4,10,419
75,383,5,2,421
75,383,6,10,431
75,383,7,2,433
75,383,8,6,439
75,383,9,4,443
75,383,10,6,449
75,383,11,8,457
75,383,12,4,461
75,383,13,2,463
75,383,14,4,467
75,383,15,12,479
75,383,16,8,487
75,383,17,4,491
75,383,18,8,499
75,383,19,4,503
75,383,20,6,509
75,383,21,12,521
75,383,22,2,523
75,383,23,18,541
75,383,24,6,547
75,383,25,10,557
75,383,26,6,563
75,383,27,6,569
75,383,28,2,571
75,383,29,6,577
75,383,30,10,587
75,383,31,6,593
75,383,32,6,599
75,383,33,2,601
75,383,34,6,607
75,383,35,6,613
75,383,36,4,617
75,383,37,2,619
75,383,38,12,631
75,383,39,10,641
75,383,40,2,643
75,383,41,4,647
75,383,42,6,653
75,383,43,6,659
75,383,44,2,661
75,383,45,12,673
75,383,46,4,677
75,383,47,6,683
75,383,48,8,691
75,383,49,10,701
75,383,50,8,709
75,383,51,10,719
75,383,52,8,727
75,383,53,6,733
75,383,54,6,739
75,383,55,4,743
75,383,56,8,751
75,383,57,6,757
75,383,58,4,761
75,383,59,8,769
75,383,60,4,773
75,383,61,14,787
75,383,62,10,797
75,383,63,12,809
75,383,64,2,811
75,383,65,10,821
75,383,66,2,823
75,383,67,4,827
75,383,68,2,829
75,383,69,10,839
75,383,70,14,853
75,383,71,4,857
75,383,72,2,859
75,383,73,4,863
75,383,74,14,877
75,383,75,4,881
75,383,76,2,883
75,383,77,4,887
75,383,78,20,907
75,383,79,4,911
75,383,80,8,919
75,383,81,10,929
75,383,82,8,937
75,383,83,4,941
75,383,84,6,947
75,383,85,6,953
75,383,86,14,967
75,383,87,4,971
75,383,88,6,977
75,383,89,6,983
75,383,90,8,991
75,383,91,6,997
75,383,92,12,1009
75,383,93,4,1013
75,383,94,6,1019
75,383,95,2,1021
75,383,96,10,1031
75,383,97,2,1033
75,383,98,6,1039
75,383,99,10,1049
76,389,0,8,397
76,389,1,4,401
76,389,2,8,409
76,389,3,10,419
76,389,4,2,421
76,389,5,10,431
76,389,6,2,433
76,389,7,6,439
76,389,8,4,443
76,389,9,6,449
76,389,10,8,457
76,389,11,4,461
76,389,12,2,463
76,389,13,4,467
76,389,14,12,479
76,389,15,8,487
76,389,16,4,491
76,389,17,8,499
76,389,18,4,503
76,389,19,6,509
76,389,20,12,521
76,389,21,2,523
76,389,22,18,541
76,389,23,6,547
76,389,24,10,557
76,389,25,6,563
76,389,26,6,569
76,389,27,2,571
76,389,28,6,577
76,389,29,10,587
76,389,30,6,593
76,389,31,6,599
76,389,32,2,601
76,389,33,6,607
76,389,34,6,613
76,389,35,4,617
76,389,36,2,619
76,389,37,12,631
76,389,38,10,641
76,389,39,2,643
76,389,40,4,647
76,389,41,6,653
76,389,42,6,659
76,389,43,2,661
76,389,44,12,673
76,389,45,4,677
76,389,46,6,683
76,389,47,8,691
76,389,48,10,701
76,389,49,8,709
76,389,50,10,719
76,389,51,8,727
76,389,52,6,733
76,389,53,6,739
76,389,54,4,743
76,389,55,8,751
76,389,56,6,757
76,389,57,4,761
76,389,58,8,769
76,389,59,4,773
76,389,60,14,787
76,389,61,10,797
76,389,62,12,809
76,389,63,2,811
76,389,64,10,821
76,389,65,2,823
76,389,66,4,827
76,389,67,2,829
76,389,68,10,839
76,389,69,14,853
76,389,70,4,857
76,389,71,2,859
76,389,72,4,863
76,389,73,14,877
76,389,74,4,881
76,389,75,2,883
76,389,76,4,887
76,389,77,20,907
76,389,78,4,911
76,389,79,8,919
76,389,80,10,929
76,389,81,8,937
76,389,82,4,941
76,389,83,6,947
76,389,84,6,953
76,389,85,14,967
76,389,86,4,971
76,389,87,6,977
76,389,88,6,983
76,389,89,8,991
76,389,90,6,997
76,389,91,12,1009
76,389,92,4,1013
76,389,93,6,1019
76,389,94,2,1021
76,389,95,10,1031
76,389,96,2,1033
76,389,97,6,1039
76,389,98,10,1049
76,389,99,2,1051
77,397,0,4,401
77,397,1,8,409
77,397,2,10,419
77,397,3,2,421
77,397,4,10,431
77,397,5,2,433
77,397,6,6,439
77,397,7,4,443
77,397,8,6,449
77,397,9,8,457
77,397,10,4,461
77,397,11,2,463
77,397,12,4,467
77,397,13,12,479
77,397,14,8,487
77,397,15,4,491
77,397,16,8,499
77,397,17,4,503
77,397,18,6,509
77,397,19,12,521
77,397,20,2,523
77,397,21,18,541
77,397,22,6,547
77,397,23,10,557
77,397,24,6,563
77,397,25,6,569
77,397,26,2,571
77,397,27,6,577
77,397,28,10,587
77,397,29,6,593
77,397,30,6,599
77,397,31,2,601
77,397,32,6,607
77,397,33,6,613
77,397,34,4,617
77,397,35,2,619
77,397,36,12,631
77,397,37,10,641
77,397,38,2,643
77,397,39,4,647
77,397,40,6,653
77,397,41,6,659
77,397,42,2,661
77,397,43,12,673
77,397,44,4,677
77,397,45,6,683
77,397,46,8,691
77,397,47,10,701
77,397,48,8,709
77,397,49,10,719
77,397,50,8,727
77,397,51,6,733
77,397,52,6,739
77,397,53,4,743
77,397,54,8,751
77,397,55,6,757
77,397,56,4,761
77,397,57,8,769
77,397,58,4,773
77,397,59,14,787
77,397,60,10,797
77,397,61,12,809
77,397,62,2,811
77,397,63,10,821
77,397,64,2,823
77,397,65,4,827
77,397,66,2,829
77,397,67,10,839
77,397,68,14,853
77,397,69,4,857
77,397,70,2,859
77,397,71,4,863
77,397,72,14,877
77,397,73,4,881
77,397,74,2,883
77,397,75,4,887
77,397,76,20,907
77,397,77,4,911
77,397,78,8,919
77,397,79,10,929
77,397,80,8,937
77,397,81,4,941
77,397,82,6,947
77,397,83,6,953
77,397,84,14,967
77,397,85,4,971
77,397,86,6,977
77,397,87,6,983
77,397,88,8,991
77,397,89,6,997
77,397,90,12,1009
77,397,91,4,1013
77,397,92,6,1019
77,397,93,2,1021
77,397,94,10,1031
77,397,95,2,1033
77,397,96,6,1039
77,397,97,10,1049
77,397,98,2,1051
77,397,99,10,1061
78,401,0,8,409
78,401,1,10,419
78,401,2,2,421
78,401,3,10,431
78,401,4,2,433
78,401,5,6,439
78,401,6,4,443
78,401,7,6,449
78,401,8,8,457
78,401,9,4,461
78,401,10,2,463
78,401,11,4,467
78,401,12,12,479
78,401,13,8,487
78,401,14,4,491
78,401,15,8,499
78,401,16,4,503
78,401,17,6,509
78,401,18,12,521
78,401,19,2,523
78,401,20,18,541
78,401,21,6,547
78,401,22,10,557
78,401,23,6,563
78,401,24,6,569
78,401,25,2,571
78,401,26,6,577
78,401,27,10,587
78,401,28,6,593
78,401,29,6,599
78,401,30,2,601
78,401,31,6,607
78,401,32,6,613
78,401,33,4,617
78,401,34,2,619
78,401,35,12,631
78,401,36,10,641
78,401,37,2,643
78,401,38,4,647
78,401,39,6,653
78,401,40,6,659
78,401,41,2,661
78,401,42,12,673
78,401,43,4,677
78,401,44,6,683
78,401,45,8,691
78,401,46,10,701
78,401,47,8,709
78,401,48,10,719
78,401,49,8,727
78,401,50,6,733
78,401,51,6,739
78,401,52,4,743
78,401,53,8,751
78,401,54,6,757
78,401,55,4,761
78,401,56,8,769
78,401,57,4,773
78,401,58,14,787
78,401,59,10,797
78,401,60,12,809
78,401,61,2,811
78,401,62,10,821
78,401,63,2,823
78,401,64,4,827
78,401,65,2,829
78,401,66,10,839
78,401,67,14,853
78,401,68,4,857
78,401,69,2,859
78,401,70,4,863
78,401,71,14,877
78,401,72,4,881
78,401,73,2,883
78,401,74,4,887
78,401,75,20,907
78,401,76,4,911
78,401,77,8,919
78,401,78,10,929
78,401,79,8,937
78,401,80,4,941
78,401,81,6,947
78,401,82,6,953
78,401,83,14,967
78,401,84,4,971
78,401,85,6,977
78,401,86,6,983
78,401,87,8,991
78,401,88,6,997
78,401,89,12,1009
78,401,90,4,1013
78,401,91,6,1019
78,401,92,2,1021
78,401,93,10,1031
78,401,94,2,1033
78,401,95,6,1039
78,401,96,10,1049
78,401,97,2,1051
78,401,98,10,1061
78,401,99,2,1063
79,409,0,10,419
79,409,1,2,421
79,409,2,10,431
79,409,3,2,433
79,409,4,6,439
79,409,5,4,443
79,409,6,6,449
79,409,7,8,457
79,409,8,4,461
79,409,9,2,463
79,409,10,4,467
79,409,11,12,479
79,409,12,8,487
79,409,13,4,491
79,409,14,8,499
79,409,15,4,503
79,409,16,6,509
79,409,17,12,521
79,409,18,2,523
79,409,19,18,541
79,409,20,6,547
79,409,21,10,557
79,409,22,6,563
79,409,23,6,569
79,409,24,2,571
79,409,25,6,577
79,409,26,10,587
79,409,27,6,593
79,409,28,6,599
79,409,29,2,601
79,409,30,6,607
79,409,31,6,613
79,409,32,4,617
79,409,33,2,619
79,409,34,12,631
79,409,35,10,641
79,409,36,2,643
79,409,37,4,647
79,409,38,6,653
79,409,39,6,659
79,409,40,2,661
79,409,41,12,673
79,409,42,4,677
79,409,43,6,683
79,409,44,8,691
79,409,45,10,701
79,409,46,8,709
79,409,47,10,719
79,409,48,8,727
79,409,49,6,733
79,409,50,6,739
79,409,51,4,743
79,409,52,8,751
79,409,53,6,757
79,409,54,4,761
79,409,55,8,769
79,409,56,4,773
79,409,57,14,787
79,409,58,10,797
79,409,59,12,809
79,409,60,2,811
79,409,61,10,821
79,409,62,2,823
79,409,63,4,827
79,409,64,2,829
79,409,65,10,839
79,409,66,14,853
79,409,67,4,857
79,409,68,2,859
79,409,69,4,863
79,409,70,14,877
79,409,71,4,881
79,409,72,2,883
79,409,73,4,887
79,409,74,20,907
79,409,75,4,911
79,409,76,8,919
79,409,77,10,929
79,409,78,8,937
79,409,79,4,941
79,409,80,6,947
79,409,81,6,953
79,409,82,14,967
79,409,83,4,971
79,409,84,6,977
79,409,85,6,983
79,409,86,8,991
79,409,87,6,997
79,409,88,12,1009
79,409,89,4,1013
79,409,90,6,1019
79,409,91,2,1021
79,409,92,10,1031
79,409,93,2,1033
79,409,94,6,1039
79,409,95,10,1049
79,409,96,2,1051
79,409,97,10,1061
79,409,98,2,1063
79,409,99,6,1069
80,419,0,2,421
80,419,1,10,431
80,419,2,2,433
80,419,3,6,439
80,419,4,4,443
80,419,5,6,449
80,419,6,8,457
80,419,7,4,461
80,419,8,2,463
80,419,9,4,467
80,419,10,12,479
80,419,11,8,487
80,419,12,4,491
80,419,13,8,499
80,419,14,4,503
80,419,15,6,509
80,419,16,12,521
80,419,17,2,523
80,419,18,18,541
80,419,19,6,547
80,419,20,10,557
80,419,21,6,563
80,419,22,6,569
80,419,23,2,571
80,419,24,6,577
80,419,25,10,587
80,419,26,6,593
80,419,27,6,599
80,419,28,2,601
80,419,29,6,607
80,419,30,6,613
80,419,31,4,617
80,419,32,2,619
80,419,33,12,631
80,419,34,10,641
80,419,35,2,643
80,419,36,4,647
80,419,37,6,653
80,419,38,6,659
80,419,39,2,661
80,419,40,12,673
80,419,41,4,677
80,419,42,6,683
80,419,43,8,691
80,419,44,10,701
80,419,45,8,709
80,419,46,10,719
80,419,47,8,727
80,419,48,6,733
80,419,49,6,739
80,419,50,4,743
80,419,51,8,751
80,419,52,6,757
80,419,53,4,761
80,419,54,8,769
80,419,55,4,773
80,419,56,14,787
80,419,57,10,797
80,419,58,12,809
80,419,59,2,811
80,419,60,10,821
80,419,61,2,823
80,419,62,4,827
80,419,63,2,829
80,419,64,10,839
80,419,65,14,853
80,419,66,4,857
80,419,67,2,859
80,419,68,4,863
80,419,69,14,877
80,419,70,4,881
80,419,71,2,883
80,419,72,4,887
80,419,73,20,907
80,419,74,4,911
80,419,75,8,919
80,419,76,10,929
80,419,77,8,937
80,419,78,4,941
80,419,79,6,947
80,419,80,6,953
80,419,81,14,967
80,419,82,4,971
80,419,83,6,977
80,419,84,6,983
80,419,85,8,991
80,419,86,6,997
80,419,87,12,1009
80,419,88,4,1013
80,419,89,6,1019
80,419,90,2,1021
80,419,91,10,1031
80,419,92,2,1033
80,419,93,6,1039
80,419,94,10,1049
80,419,95,2,1051
80,419,96,10,1061
80,419,97,2,1063
80,419,98,6,1069
80,419,99,18,1087
81,421,0,10,431
81,421,1,2,433
81,421,2,6,439
81,421,3,4,443
81,421,4,6,449
81,421,5,8,457
81,421,6,4,461
81,421,7,2,463
81,421,8,4,467
81,421,9,12,479
81,421,10,8,487
81,421,11,4,491
81,421,12,8,499
81,421,13,4,503
81,421,14,6,509
81,421,15,12,521
81,421,16,2,523
81,421,17,18,541
81,421,18,6,547
81,421,19,10,557
81,421,20,6,563
81,421,21,6,569
81,421,22,2,571
81,421,23,6,577
81,421,24,10,587
81,421,25,6,593
81,421,26,6,599
81,421,27,2,601
81,421,28,6,607
81,421,29,6,613
81,421,30,4,617
81,421,31,2,619
81,421,32,12,631
81,421,33,10,641
81,421,34,2,643
81,421,35,4,647
81,421,36,6,653
81,421,37,6,659
81,421,38,2,661
81,421,39,12,673
81,421,40,4,677
81,421,41,6,683
81,421,42,8,691
81,421,43,10,701
81,421,44,8,709
81,421,45,10,719
81,421,46,8,727
81,421,47,6,733
81,421,48,6,739
81,421,49,4,743
81,421,50,8,751
81,421,51,6,757
81,421,52,4,761
81,421,53,8,769
81,421,54,4,773
81,421,55,14,787
81,421,56,10,797
81,421,57,12,809
81,421,58,2,811
81,421,59,10,821
81,421,60,2,823
81,421,61,4,827
81,421,62,2,829
81,421,63,10,839
81,421,64,14,853
81,421,65,4,857
81,421,66,2,859
81,421,67,4,863
81,421,68,14,877
81,421,69,4,881
81,421,70,2,883
81,421,71,4,887
81,421,72,20,907
81,421,73,4,911
81,421,74,8,919
81,421,75,10,929
81,421,76,8,937
81,421,77,4,941
81,421,78,6,947
81,421,79,6,953
81,421,80,14,967
81,421,81,4,971
81,421,82,6,977
81,421,83,6,983
81,421,84,8,991
81,421,85,6,997
81,421,86,12,1009
81,421,87,4,1013
81,421,88,6,1019
81,421,89,2,1021
81,421,90,10,1031
81,421,91,2,1033
81,421,92,6,1039
81,421,93,10,1049
81,421,94,2,1051
81,421,95,10,1061
81,421,96,2,1063
81,421,97,6,1069
81,421,98,18,1087
81,421,99,4,1091
82,431,0,2,433
82,431,1,6,439
82,431,2,4,443
82,431,3,6,449
82,431,4,8,457
82,431,5,4,461
82,431,6,2,463
82,431,7,4,467
82,431,8,12,479
82,431,9,8,487
82,431,10,4,491
82,431,11,8,499
82,431,12,4,503
82,431,13,6,509
82,431,14,12,521
82,431,15,2,523
82,431,16,18,541
82,431,17,6,547
82,431,18,10,557
82,431,19,6,563
82,431,20,6,569
82,431,21,2,571
82,431,22,6,577
82,431,23,10,587
82,431,24,6,593
82,431,25,6,599
82,431,26,2,601
82,431,27,6,607
82,431,28,6,613
82,431,29,4,617
82,431,30,2,619
82,431,31,12,631
82,431,32,10,641
82,431,33,2,643
82,431,34,4,647
82,431,35,6,653
82,431,36,6,659
82,431,37,2,661
82,431,38,12,673
82,431,39,4,677
82,431,40,6,683
82,431,41,8,691
82,431,42,10,701
82,431,43,8,709
82,431,44,10,719
82,431,45,8,727
82,431,46,6,733
82,431,47,6,739
82,431,48,4,743
82,431,49,8,751
82,431,50,6,757
82,431,51,4,761
82,431,52,8,769
82,431,53,4,773
82,431,54,14,787
82,431,55,10,797
82,431,56,12,809
82,431,57,2,811
82,431,58,10,821
82,431,59,2,823
82,431,60,4,827
82,431,61,2,829
82,431,62,10,839
82,431,63,14,853
82,431,64,4,857
82,431,65,2,859
82,431,66,4,863
82,431,67,14,877
82,431,68,4,881
82,431,69,2,883
82,431,70,4,887
82,431,71,20,907
82,431,72,4,911
82,431,73,8,919
82,431,74,10,929
82,431,75,8,937
82,431,76,4,941
82,431,77,6,947
82,431,78,6,953
82,431,79,14,967
82,431,80,4,971
82,431,81,6,977
82,431,82,6,983
82,431,83,8,991
82,431,84,6,997
82,431,85,12,1009
82,431,86,4,1013
82,431,87,6,1019
82,431,88,2,1021
82,431,89,10,1031
82,431,90,2,1033
82,431,91,6,1039
82,431,92,10,1049
82,431,93,2,1051
82,431,94,10,1061
82,431,95,2,1063
82,431,96,6,1069
82,431,97,18,1087
82,431,98,4,1091
82,431,99,2,1093
83,433,0,6,439
83,433,1,4,443
83,433,2,6,449
83,433,3,8,457
83,433,4,4,461
83,433,5,2,463
83,433,6,4,467
83,433,7,12,479
83,433,8,8,487
83,433,9,4,491
83,433,10,8,499
83,433,11,4,503
83,433,12,6,509
83,433,13,12,521
83,433,14,2,523
83,433,15,18,541
83,433,16,6,547
83,433,17,10,557
83,433,18,6,563
83,433,19,6,569
83,433,20,2,571
83,433,21,6,577
83,433,22,10,587
83,433,23,6,593
83,433,24,6,599
83,433,25,2,601
83,433,26,6,607
83,433,27,6,613
83,433,28,4,617
83,433,29,2,619
83,433,30,12,631
83,433,31,10,641
83,433,32,2,643
83,433,33,4,647
83,433,34,6,653
83,433,35,6,659
83,433,36,2,661
83,433,37,12,673
83,433,38,4,677
83,433,39,6,683
83,433,40,8,691
83,433,41,10,701
83,433,42,8,709
83,433,43,10,719
83,433,44,8,727
83,433,45,6,733
83,433,46,6,739
83,433,47,4,743
83,433,48,8,751
83,433,49,6,757
83,433,50,4,761
83,433,51,8,769
83,433,52,4,773
83,433,53,14,787
83,433,54,10,797
83,433,55,12,809
83,433,56,2,811
83,433,57,10,821
83,433,58,2,823
83,433,59,4,827
83,433,60,2,829
83,433,61,10,839
83,433,62,14,853
83,433,63,4,857
83,433,64,2,859
83,433,65,4,863
83,433,66,14,877
83,433,67,4,881
83,433,68,2,883
83,433,69,4,887
83,433,70,20,907
83,433,71,4,911
83,433,72,8,919
83,433,73,10,929
83,433,74,8,937
83,433,75,4,941
83,433,76,6,947
83,433,77,6,953
83,433,78,14,967
83,433,79,4,971
83,433,80,6,977
83,433,81,6,983
83,433,82,8,991
83,433,83,6,997
83,433,84,12,1009
83,433,85,4,1013
83,433,86,6,1019
83,433,87,2,1021
83,433,88,10,1031
83,433,89,2,1033
83,433,90,6,1039
83,433,91,10,1049
83,433,92,2,1051
83,433,93,10,1061
83,433,94,2,1063
83,433,95,6,1069
83,433,96,18,1087
83,433,97,4,1091
83,433,98,2,1093
83,433,99,4,1097
84,439,0,4,443
84,439,1,6,449
84,439,2,8,457
84,439,3,4,461
84,439,4,2,463
84,439,5,4,467
84,439,6,12,479
84,439,7,8,487
84,439,8,4,491
84,439,9,8,499
84,439,10,4,503
84,439,11,6,509
84,439,12,12,521
84,439,13,2,523
84,439,14,18,541
84,439,15,6,547
84,439,16,10,557
84,439,17,6,563
84,439,18,6,569
84,439,19,2,571
84,439,20,6,577
84,439,21,10,587
84,439,22,6,593
84,439,23,6,599
84,439,24,2,601
84,439,25,6,607
84,439,26,6,613
84,439,27,4,617
84,439,28,2,619
84,439,29,12,631
84,439,30,10,641
84,439,31,2,643
84,439,32,4,647
84,439,33,6,653
84,439,34,6,659
84,439,35,2,661
84,439,36,12,673
84,439,37,4,677
84,439,38,6,683
84,439,39,8,691
84,439,40,10,701
84,439,41,8,709
84,439,42,10,719
84,439,43,8,727
